classe,arquivo,PC1,PC2,PC3,PC4,PC5,PC6
Healthy,preprocess_Reading181.dat,-1.590619061170664,-0.6642798119060245,-0.06192882259419678,0.19555393562271364,0.8713874955086297,-7.131195914115639e-07
Healthy,preprocess_Reading182.dat,-2.4769062429669932,-2.424419825658625,-1.0353222533675475,0.1901540846163374,0.5020565234516688,-1.3306221651346548e-06
Healthy,preprocess_Reading183.dat,-2.8093568585477096,-1.9909901989093315,-0.6794711645696969,0.5576625491454921,0.33127355807245334,-4.035915239368088e-07
Healthy,preprocess_Reading184.dat,-1.6272241874006428,-2.0804359734025653,-1.441185167001725,0.2373962278206363,0.748132093610058,-7.310737297913137e-07
Healthy,preprocess_Reading185.dat,-2.1556401427956344,-2.7888592829577274,0.2823183851238941,0.268348165408081,0.04638850384187007,1.6523302653909028e-06
Healthy,preprocess_Reading186.dat,-2.355857591937599,-2.0127517684057765,0.030626192483411228,0.6637307953459846,0.4272560970283413,-4.123692795907515e-08
Healthy,preprocess_Reading187.dat,-1.8333969615236243,-1.2422722380088116,-0.35471466379281574,0.14862502359596186,1.4199811697630438,-3.223318107829539e-07
Healthy,preprocess_Reading188.dat,-1.5928081937952243,-2.5579843944552163,-0.5427091964274194,0.24321054429332564,0.9832606125839649,-6.35795565923217e-07
Healthy,preprocess_Reading189.dat,-1.3674066333536985,-2.0620214197362197,-0.9941879224743994,0.295636167254614,0.5021408678210018,8.353277233292874e-07
Healthy,preprocess_Reading190.dat,-1.5864736969382567,-2.6870953607523513,-1.6348531832316064,0.12761407356389762,0.31866015986814356,2.8443544688199717e-07
Healthy,preprocess_Reading191.dat,-1.7567983864131316,-2.54029833158215,-0.24515879884759806,-0.27485451482024553,0.052748871399902926,5.265539835810462e-07
Healthy,preprocess_Reading192.dat,-2.0714108688958803,-2.323252776807442,0.1363275576597606,0.5254436809082996,0.6849149376529428,7.684275673773443e-07
Healthy,preprocess_Reading193.dat,-2.193220117095437,-2.454888951024822,-1.5894560743176185,0.03213498528079263,0.7262418966710811,-2.269378810023968e-07
Healthy,preprocess_Reading194.dat,-1.9471266144107622,-2.218257112110846,-0.008556280499489559,0.06018615759161569,0.4415951301472488,9.637317896674253e-07
Healthy,preprocess_Reading195.dat,-1.247069658084025,-2.497882123613492,-1.1107089775224526,-0.3055960514275443,0.4330976477233527,-8.819390922920797e-08
Healthy,preprocess_Reading196.dat,-0.9431893818863013,-2.4288328156476005,-0.09399320008703586,0.16664835611121512,0.20471393609523872,-9.929051177749799e-08
Healthy,preprocess_Reading197.dat,-0.8064344188279116,-2.030174197674444,-0.2177083070588287,0.1548669286660596,0.2931194824577555,-1.0882684268082381e-07
Healthy,preprocess_Reading198.dat,-1.6628462818180738,-1.6900823987183056,-0.7014446050842035,0.0019521763563966968,0.8602522618303087,1.0720497528057368e-06
Healthy,preprocess_Reading199.dat,-0.7417595486955145,-2.2540209303587173,-0.6285844123322408,0.14754102395811544,0.5504572893685713,-3.715272629062331e-07
Healthy,preprocess_Reading200.dat,-1.4791139706289407,-1.9468683971539127,-0.7638440184887704,0.15287451685576958,0.2845187625841396,5.458988450539577e-07
Healthy,preprocess_Reading201.dat,-1.905714743623934,-2.6564498428303196,-0.21679889726966342,0.3280011946021315,0.19921999164142243,2.019112135631391e-06
Healthy,preprocess_Reading202.dat,-2.4824539509937007,-2.365730352123975,-0.1144395303731828,0.2519476253621099,0.5719853565051434,1.0064689249464013e-06
Healthy,preprocess_Reading203.dat,-2.2849895394267814,-2.618420445336069,-0.20405357835647378,0.005018607916191241,0.22754919812591695,1.6722417819545738e-06
Healthy,preprocess_Reading204.dat,-1.631762260440831,-2.3286057169105265,-1.1680211961201,0.03890196849444755,0.6899602012992946,1.2703021347185703e-06
Healthy,preprocess_Reading205.dat,-1.1420438626842533,-1.5835509073650393,0.04505855648005189,0.6100054377685837,1.0227712045670743,-1.6408507366192602e-08
Healthy,preprocess_Reading206.dat,-1.4451432730382008,-2.3039867653645256,-1.629266732305908,0.12167396945692406,0.8614709658839433,1.2025212821500903e-06
Healthy,preprocess_Reading207.dat,-1.106799175600797,-2.266554372744623,-1.2266489826552442,0.2672723501274099,0.9005742508050016,6.350405377863911e-07
Healthy,preprocess_Reading208.dat,-1.6722775870906283,-2.3014410779584265,-1.6334286174367094,0.5982423339533741,0.5523858142747218,-1.0442870022916288e-06
Healthy,preprocess_Reading209.dat,-2.3162604993916553,-1.7970950265132821,0.29804372763784365,0.7934652456123674,0.3265173464869869,9.18686743447556e-07
Healthy,preprocess_Reading210.dat,-1.7595916614002487,-2.5784026991428326,-0.14575887371582538,0.6720487234985668,0.20660142875885243,-1.1791455429326539e-06
Healthy,preprocess_Reading211.dat,-2.522290039839966,-2.804971294756886,0.1069333111228661,0.6412218189363488,0.5316164250878188,-7.677686087714984e-07
Healthy,preprocess_Reading212.dat,-3.6154061948001996,-1.28557364506841,-0.766802627602061,1.3076024522458172,0.6108877655386067,-7.657388151705488e-07
Healthy,preprocess_Reading213.dat,-3.782907749861549,-2.4780361437074667,-0.1884533680274071,0.7847907032918683,1.1421402655049904,-1.6973864209350205e-06
Healthy,preprocess_Reading214.dat,-3.8047110085496785,-2.6808507936510435,-0.8274664848493385,0.9281451419326949,0.3157824315168857,-1.389239565602099e-06
Healthy,preprocess_Reading215.dat,-3.1159160920193307,-2.046016973846931,-0.4611100378178108,0.9355524555846336,0.08053783636400742,-9.171895076782806e-07
Healthy,preprocess_Reading216.dat,-2.92323674582941,-2.1212896762453237,-0.8409196685925514,0.6402841942717981,0.3352825020917712,1.1810836053709205e-06
Healthy,preprocess_Reading217.dat,-2.7837531225803507,-2.3531270666024584,-0.23612272027279524,0.3945681949012023,0.48020759116724787,-1.110127598893238e-06
Healthy,preprocess_Reading218.dat,-2.3545101699229067,-2.2628010079277083,0.43381853098818485,0.5070271777081419,0.6141797587419653,2.7588237609169583e-08
Healthy,preprocess_Reading219.dat,-1.2348846917986436,-1.564160840904168,-1.5114243526253743,0.1778434558822439,1.5101040019385774,-8.911410255237782e-07
Healthy,preprocess_Reading220.dat,-1.6896920612644595,-2.509135239768897,-0.055999335525876645,0.18166337311223538,0.8404221918160404,-1.0859599648284862e-06
Healthy,preprocess_Reading221.dat,-1.665968903213593,-2.504005454516364,-1.1325711344385316,-0.510882799971122,0.9975243626688243,-3.383988085305715e-07
Healthy,preprocess_Reading222.dat,-1.6233692335311598,-2.417713808255036,-0.6404933980577295,-0.15824875560884633,0.8546427441580672,1.6048403568488508e-07
Healthy,preprocess_Reading223.dat,-1.5460458056033122,-2.3676534602591426,0.2285513085203614,0.017871199943408946,1.085381950596401,-3.0081282116444755e-07
Healthy,preprocess_Reading224.dat,-1.0859434383762168,-2.1683115078439674,-0.2787282990070037,0.11471377251524946,0.9193647160487722,9.015199439372375e-08
Healthy,preprocess_Reading225.dat,-1.7797217757824013,-1.7958116068922563,-0.35637779382122997,-0.17198345217402375,0.9250783325270322,1.787140864133765e-06
Bearing,preprocess_Reading1.dat,0.6464732840460045,0.9870883554611555,-0.2227848499231106,-0.5975977659210875,0.5019633384022462,-1.7858808829512799e-06
Bearing,preprocess_Reading2.dat,1.2379516055451691,0.23317130396532348,0.042442508122521885,-0.22366847863181122,0.18011264238373878,-1.3657777224174305e-06
Bearing,preprocess_Reading3.dat,0.9730497898854228,-0.2034178174254555,-0.6219656451929145,-0.2244573292438462,-0.0694518943023939,-1.6108498169318487e-06
Bearing,preprocess_Reading4.dat,1.750947905938127,-0.8201893727429044,-0.24459904289518036,-0.49394250085407493,-0.46358148007513417,-1.2557459116286508e-06
Bearing,preprocess_Reading5.dat,1.4536240800247207,0.6326037739372966,-0.8810867303858504,-0.12797094130839573,0.4501274527559771,-1.1938774711502535e-06
Bearing,preprocess_Reading6.dat,1.834963655025315,1.183544641195506,-0.7549555016129132,-0.13486079711756938,1.1394274327899934,1.538003457606273e-08
Bearing,preprocess_Reading7.dat,1.9642823915120413,0.29087284511304934,-1.4066670727287771,-0.3092246835202237,0.24803397175469782,-1.0427917661078658e-06
Bearing,preprocess_Reading8.dat,1.995708909191194,0.8779060520057813,-1.9198205279207614,-0.13568902380601625,0.7022453939902246,-8.416945065118803e-07
Bearing,preprocess_Reading9.dat,2.124618239349325,0.4891111663854078,-0.6456701827104936,-0.09937227895546587,0.7899135872480018,-1.1453010673406278e-06
Bearing,preprocess_Reading10.dat,2.2626134042102146,0.41190175207090135,-1.773736034528945,-0.15709282488855092,0.40248979375291477,-8.429806080532104e-07
Bearing,preprocess_Reading11.dat,2.05680459309612,0.5316699110086892,-0.7522120292514886,0.15082551455888882,0.518350266106208,-1.2150022713904232e-06
Bearing,preprocess_Reading12.dat,1.5559788211535048,0.07507734751965814,-0.5493191780503823,-0.09548669347869237,0.19491986801216718,-1.4300673931635727e-06
Bearing,preprocess_Reading13.dat,2.038660654617506,0.01564423106999715,-1.8180148066760837,-0.3234928073302104,0.19323370846670704,-8.443176610812935e-07
Bearing,preprocess_Reading14.dat,2.3452552644276805,0.2631548405496634,-1.7330464634439249,-0.20480105022234937,0.548811470835824,-1.510182891300022e-06
Bearing,preprocess_Reading15.dat,0.884867976749688,-0.1341780783033285,-1.5105018198435098,-0.19372401973558903,0.17079795031948267,-1.273237089584723e-06
Bearing,preprocess_Reading16.dat,0.5572399348026394,-0.04734087403055799,0.049694972188726746,-0.20057125958061475,0.3857931153301712,-6.11006626246196e-07
Bearing,preprocess_Reading17.dat,1.8356270379934245,0.19811144525341573,-1.9345384910680323,-0.3682187650647945,0.40093756963242994,-6.632101223647853e-07
Bearing,preprocess_Reading18.dat,1.9621548094035681,-0.020378575464873344,-0.46415586654850394,-0.10867719455149055,0.2922337463545741,-5.134865661007399e-07
Bearing,preprocess_Reading19.dat,1.055295605403221,-0.43899379232322716,-0.49996971674521135,-0.282390716844243,0.3946797605696551,-1.2596124413879874e-06
Bearing,preprocess_Reading20.dat,2.0294190338207008,0.21318329372850855,-1.4190524356260314,-0.16744229774621347,0.497819901447718,1.1382799869971575e-06
Bearing,preprocess_Reading21.dat,1.6875490937374296,0.07862384411625432,-1.3535924625027207,-0.2814082508767436,0.5602628474928513,-1.3976730267426187e-06
Bearing,preprocess_Reading22.dat,1.4141463056324617,-0.7833133991925777,-1.3213259632675094,-0.49814622628741717,0.03547759358608277,-1.3668032109898924e-06
Bearing,preprocess_Reading23.dat,1.549948411038426,0.6484260613317316,-1.2677519018283454,-0.25509479673545454,0.8655951551027758,-2.313015109088608e-07
Bearing,preprocess_Reading24.dat,1.8035567850749363,-0.9211492085976769,-0.9329453613028473,-0.41086981813496654,-0.38514513300699743,-1.1908609430838105e-06
Bearing,preprocess_Reading25.dat,2.1493674740933657,-0.11421586544348108,-0.37770423566336564,-0.06906642515227407,0.34881882816667464,-7.35751041519821e-07
Bearing,preprocess_Reading26.dat,2.431205221897433,-0.19684260154988642,-0.9816803991929106,-0.08563102473691118,0.23539220990631468,-8.32425410747101e-07
Bearing,preprocess_Reading27.dat,2.162625536041648,0.36015463948752063,-2.247534690232152,-0.33841688002627707,0.7068906365692418,1.867498022461465e-06
Bearing,preprocess_Reading28.dat,2.0667030992002657,-0.26866781831154074,-1.5040065508465228,-0.12108862108442278,0.29958680529508486,-1.6931793826207878e-06
Bearing,preprocess_Reading29.dat,1.970920963271996,-0.45792775026214716,-1.0430801055752787,-0.1469011949240435,0.20787642991294675,-8.687907840036242e-07
Bearing,preprocess_Reading30.dat,2.647548103134502,0.4756518356236867,-1.4419534114406385,-0.06150915950738144,0.7183789778268498,-5.485984108594936e-07
Bearing,preprocess_Reading31.dat,2.2745145715414803,-0.3479632580613385,-1.6784055869622716,-0.07621260206439384,0.03604958402199029,-1.4456902362290779e-06
Bearing,preprocess_Reading32.dat,2.660936893171192,-1.098862836577767,-1.3042342577818935,-0.3960101246776734,-0.21994743597199853,-1.1795175071299992e-06
Bearing,preprocess_Reading33.dat,2.3177299719494293,-1.0583161705553557,0.320666048294544,0.054619244313664966,-0.20263441598639362,-1.2865510898124418e-06
Bearing,preprocess_Reading34.dat,2.1493929976320727,-0.997138067728813,0.366845405237402,-0.0760204010018167,-0.2352709769112086,-1.2743318116742921e-06
Bearing,preprocess_Reading35.dat,1.9876006152204153,-1.054410415505001,-0.20648685777798645,-0.14899421311858424,-0.01840668565243882,-7.527198098607309e-07
Bearing,preprocess_Reading36.dat,1.8772142965507645,-0.8687559060543575,-0.03134862552141186,-0.10207321739368021,-0.004382387552503819,-9.564969926346417e-07
Bearing,preprocess_Reading37.dat,3.001465809426527,-2.071986427280314,-0.5451220529807138,-0.5033072227438525,-0.6497307122685986,-1.8824622520930426e-06
Bearing,preprocess_Reading38.dat,2.892633071029665,-2.412740455701011,-0.18740378410486044,-0.5421748615815477,-1.1701493804600165,-1.9662378118091273e-06
Bearing,preprocess_Reading39.dat,2.452072157406194,-0.8987819653486615,-0.15895053595659614,-0.08355051599123203,-0.05194655697245005,-1.506677305994462e-06
Bearing,preprocess_Reading40.dat,1.9513888022653847,-0.9472941261622625,0.7554849202785179,0.1726512079642373,-0.014343582183714806,-3.747696076230062e-07
Bearing,preprocess_Reading41.dat,2.1720831053193788,-1.46632241443726,-0.3762233440634194,-0.26294829038070855,-0.38167963630271445,-1.086639903849521e-06
Bearing,preprocess_Reading42.dat,1.9065242781107417,-0.9484832820672858,-0.12668323115218694,0.012328699805017608,-0.02719607453419649,-1.047405858634507e-06
Bearing,preprocess_Reading43.dat,2.0596020774579826,-0.20778266338989837,-1.1099884337964816,-0.3932567234351035,0.34260488201678396,-3.812237330416916e-07
Bearing,preprocess_Reading44.dat,2.2668011339239063,-0.5271476175631133,-0.6613872301409225,-0.12078678633656698,0.28578852786945186,-1.0755147183540377e-06
Bearing,preprocess_Reading45.dat,2.0261355159101413,-0.9554292269294608,-0.356045006577112,-0.2989960932169277,0.11066135954261618,-2.0187060354156088e-07
Bearing,preprocess_Reading46.dat,1.3235459062491717,-1.3076185987940754,0.9596908354697962,-0.3669331572648226,-0.19888933129005634,-2.2015298282055498e-07
Bearing,preprocess_Reading47.dat,1.7893911049191134,0.07155040799999851,-0.7637693958383225,-0.2123741465696621,0.8086647470500542,-9.377773524397479e-07
Bearing,preprocess_Reading48.dat,1.0109905301997846,-1.2685276291661955,0.21791381962656842,-0.4321425269830824,-0.2974083060112494,4.0839710458975654e-07
Bearing,preprocess_Reading49.dat,1.185874723559818,-0.8354879777671039,-0.36181494256435315,-0.35464939882415475,-0.24801437979147253,-7.992360525984726e-07
Bearing,preprocess_Reading50.dat,1.3789415025818696,-0.5709046638415393,-0.33877287166380277,-0.011892928384006619,0.11535640656842992,-1.249644856200849e-06
Bearing,preprocess_Reading51.dat,1.035039170481642,-2.1111584247612356,0.14199367802311413,-0.4056058532960716,-0.9218761102486869,-7.892980999718724e-07
Bearing,preprocess_Reading52.dat,1.3355724046185722,-0.35685414418054817,-0.05465387728775534,-0.35964007275892346,0.16185377027614412,-1.066105338961735e-06
Bearing,preprocess_Reading53.dat,1.2439414744805695,-1.1607527442481063,-0.1144982122484545,-0.4746042017359744,-0.46982799480948106,3.5878358862231465e-08
Bearing,preprocess_Reading54.dat,1.5559077848337481,-0.06883846549901149,-0.7073858667233747,-0.267323181776873,0.3259183573940946,-3.1276566435383415e-07
Bearing,preprocess_Reading55.dat,1.1401866555559887,-1.1776128255744467,-1.0932435006681567,-0.871677050764036,-0.34904898685200964,-6.619972603595551e-07
Bearing,preprocess_Reading56.dat,0.9706643456410478,-1.2579641631168617,0.07904183341405716,-0.6274255392185629,-0.5082622172088334,-8.619115146930811e-07
Bearing,preprocess_Reading57.dat,1.6205972722277793,-0.1662624693560031,-0.5982374028973554,-0.25815727449171905,0.3506823641694468,-7.361076962834585e-07
Bearing,preprocess_Reading58.dat,1.020324495016427,-0.9635880074477624,-0.7266785775129697,-0.6313432020938393,-0.346236905290167,-1.0524086200279875e-06
Bearing,preprocess_Reading59.dat,1.2031807948979307,-0.7196857672936227,-0.21860217262763942,-0.48421311510547904,-0.1823554577202907,-1.3906747336356281e-06
Bearing,preprocess_Reading60.dat,1.7172586256090407,-0.6292751343419785,-0.7591555707181725,-0.4404466645962298,-0.05611887038994316,-1.2761543390223227e-06
Bearing,preprocess_Reading61.dat,0.4511938147863877,-0.006775077608541383,0.08181392849832451,-0.29754184204338313,-0.044779409413636825,-7.868649157749759e-07
Bearing,preprocess_Reading62.dat,1.7143339699765265,-0.4778034413882745,-0.4808217484889181,-0.40019662390259636,0.1275726199068483,-8.521418397418498e-07
Bearing,preprocess_Reading63.dat,1.1724070573928325,-0.6627602933031168,0.5547578748391289,-0.12942329407259556,-0.03342932216556676,-1.3699077486380965e-06
Bearing,preprocess_Reading64.dat,0.9379299642303921,-0.08553205106228025,0.11331102090039001,-0.02726196509159476,0.21340965946499435,-1.3822083313491666e-06
Bearing,preprocess_Reading65.dat,0.60738633145678,-0.5563362259418916,0.11464058917503457,-0.6602153798243978,-0.03989105234007803,-6.461474509509987e-07
Bearing,preprocess_Reading66.dat,0.7010887535565655,-0.8356144492152561,-0.7552473994919069,-0.7923424645776757,-0.32617833725004686,-7.75264612842969e-07
